gene	Chimpanzee.gene.stable.ID	HGNC.symbol	Chimp.Mean.Adjusted.Dispersion	Human.Mean.Adjusted.Dispersion	P	q.value	DiffDisp	DifferentialDispersion	Pn.chimp	Ps.chimp	Pn.human	Ps.human	PnPs.chimp	PnPs.human
ENSG00000113211	ENSPTRG00000017335	NA	NA	NA	NA	NA	NA	NA	0	2	4	1	0.2	3
ENSG00000197479	ENSPTRG00000050672	NA	NA	NA	NA	NA	NA	NA	2	0	3	2	5	1.4
ENSG00000171944	ENSPTRG00000003235	NA	NA	NA	NA	NA	NA	NA	0	3	0	1	0.14285714285714285	0.3333333333333333
ENSG00000182070	ENSPTRG00000003236	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000176742	ENSPTRG00000003237	NA	NA	NA	NA	NA	NA	NA	3	3	1	0	1	3
ENSG00000239642	ENSPTRG00000046614	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000101342	ENSPTRG00000050816	NA	NA	NA	NA	NA	NA	NA	2	1	0	1	1.6666666666666667	0.3333333333333333
ENSG00000161807	ENSPTRG00000044391	NA	NA	NA	NA	NA	NA	NA	2	1	3	0	1.6666666666666667	7
ENSG00000105136	ENSPTRG00000044562	NA	NA	NA	NA	NA	NA	NA	2	0	3	1	5	2.3333333333333335
ENSG00000105136	ENSPTRG00000009929	NA	NA	NA	NA	NA	NA	NA	3	1	3	1	2.3333333333333335	2.3333333333333335
ENSG00000187792	ENSPTRG00000045355	NA	NA	NA	NA	NA	NA	NA	1	0	0	2	3	0.2
ENSG00000142556	ENSPTRG00000011403	NA	NA	NA	NA	NA	NA	NA	1	2	3	0	0.6	7
ENSG00000136883	ENSPTRG00000021285	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000137860	ENSPTRG00000007031	NA	NA	NA	NA	NA	NA	NA	2	0	2	0	5	5
ENSG00000170920	ENSPTRG00000050254	NA	NA	NA	NA	NA	NA	NA	1	1	2	2	1	1
ENSG00000107593	ENSPTRG00000002845	NA	NA	NA	NA	NA	NA	NA	1	4	0	1	0.3333333333333333	0.3333333333333333
ENSG00000268107	ENSPTRG00000011558	NA	NA	NA	NA	NA	NA	NA	2	0	0	1	5	0.3333333333333333
ENSG00000139915	ENSPTRG00000006311	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000128313	ENSPTRG00000014304	NA	NA	NA	NA	NA	NA	NA	3	3	3	1	1	2.3333333333333335
ENSG00000099822	ENSPTRG00000041761	NA	NA	NA	NA	NA	NA	NA	2	2	0	10	1	0.047619047619047616
ENSG00000205126	ENSPTRG00000028662	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	0.2	3
ENSG00000269058	ENSPTRG00000010645	NA	NA	NA	NA	NA	NA	NA	2	1	0	3	1.6666666666666667	0.14285714285714285
ENSG00000221859	ENSPTRG00000013983	NA	NA	NA	NA	NA	NA	NA	1	1	10	3	1	3
ENSG00000188155	ENSPTRG00000047089	NA	NA	NA	NA	NA	NA	NA	3	0	2	0	7	5
ENSG00000187175	ENSPTRG00000031411	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	3	1
ENSG00000205445	ENSPTRG00000013982	NA	NA	NA	NA	NA	NA	NA	1	1	5	2	1	2.2
ENSG00000184058	ENSPTRG00000014067	NA	NA	NA	NA	NA	NA	NA	0	3	2	3	0.14285714285714285	0.7142857142857143
ENSG00000188000	ENSPTRG00000042688	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000174667	ENSPTRG00000043821	NA	NA	NA	NA	NA	NA	NA	5	2	2	1	2.2	1.6666666666666667
ENSG00000206113	ENSPTRG00000039939	NA	NA	NA	NA	NA	NA	NA	0	1	1	2	0.3333333333333333	0.6
ENSG00000125999	ENSPTRG00000013396	NA	NA	NA	NA	NA	NA	NA	1	2	2	0	0.6	5
ENSG00000189169	ENSPTRG00000023178	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000164379	ENSPTRG00000029883	NA	NA	NA	NA	NA	NA	NA	0	2	1	1	0.2	1
ENSG00000241123	ENSPTRG00000031415	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	0.2	3
ENSG00000179399	ENSPTRG00000005961	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000237521	ENSPTRG00000048915	NA	NA	NA	NA	NA	NA	NA	1	3	1	1	0.42857142857142855	1
ENSG00000261147	ENSPTRG00000007451	NA	NA	NA	NA	NA	NA	NA	0	1	2	2	0.3333333333333333	1
ENSG00000167889	ENSPTRG00000009695	NA	NA	NA	NA	NA	NA	NA	1	3	1	5	0.42857142857142855	0.2727272727272727
ENSG00000183346	ENSPTRG00000002532	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000109205	ENSPTRG00000016124	NA	NA	NA	NA	NA	NA	NA	3	0	1	2	7	0.6
ENSG00000145526	ENSPTRG00000016752	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000173213	ENSPTRG00000050363	NA	NA	NA	NA	NA	NA	NA	0	1	1	6	0.3333333333333333	0.23076923076923078
ENSG00000173213	ENSPTRG00000002056	NA	NA	NA	NA	NA	NA	NA	2	1	1	6	1.6666666666666667	0.23076923076923078
ENSG00000145536	ENSPTRG00000016710	NA	NA	NA	NA	NA	NA	NA	1	5	3	4	0.2727272727272727	0.7777777777777778
ENSG00000183208	ENSPTRG00000023568	NA	NA	NA	NA	NA	NA	NA	0	1	3	0	0.3333333333333333	7
ENSG00000008256	ENSPTRG00000018907	NA	NA	NA	NA	NA	NA	NA	1	1	0	1	1	0.3333333333333333
ENSG00000182077	ENSPTRG00000002383	NA	NA	NA	NA	NA	NA	NA	1	2	9	6	0.6	1.4615384615384615
ENSG00000104044	ENSPTRG00000006834	NA	NA	NA	NA	NA	NA	NA	3	1	0	4	2.3333333333333335	0.1111111111111111
ENSG00000204033	ENSPTRG00000029854	NA	NA	NA	NA	NA	NA	NA	2	3	3	3	0.7142857142857143	1
ENSG00000100346	ENSPTRG00000014400	NA	NA	NA	NA	NA	NA	NA	2	1	2	3	1.6666666666666667	0.7142857142857143
ENSG00000273540	ENSPTRG00000007416	NA	NA	NA	NA	NA	NA	NA	3	4	2	9	0.7777777777777778	0.2631578947368421
ENSG00000142513	ENSPTRG00000011352	NA	NA	NA	NA	NA	NA	NA	0	2	2	1	0.2	1.6666666666666667
ENSG00000148604	ENSPTRG00000002695	NA	NA	NA	NA	NA	NA	NA	0	1	0	2	0.3333333333333333	0.2
ENSG00000133805	ENSPTRG00000003355	NA	NA	NA	NA	NA	NA	NA	0	2	0	2	0.2	0.2
ENSG00000145217	ENSPTRG00000015818	NA	NA	NA	NA	NA	NA	NA	2	0	1	2	5	0.6
ENSG00000231068	ENSPTRG00000041998	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	3
ENSG00000177602	ENSPTRG00000008577	NA	NA	NA	NA	NA	NA	NA	3	7	4	0	0.4666666666666667	9
ENSG00000274749	ENSPTRG00000052397	NA	NA	NA	NA	NA	NA	NA	2	0	2	2	5	1
ENSG00000079841	ENSPTRG00000051415	NA	NA	NA	NA	NA	NA	NA	1	4	0	3	0.3333333333333333	0.14285714285714285
ENSG00000183117	ENSPTRG00000019945	NA	NA	NA	NA	NA	NA	NA	6	23	2	9	0.2765957446808511	0.2631578947368421
ENSG00000148602	ENSPTRG00000002694	NA	NA	NA	NA	NA	NA	NA	1	2	0	4	0.6	0.1111111111111111
ENSG00000177992	ENSPTRG00000021083	NA	NA	NA	NA	NA	NA	NA	5	1	6	1	3.6666666666666665	4.333333333333333
ENSG00000164304	ENSPTRG00000017699	NA	NA	NA	NA	NA	NA	NA	1	6	2	1	0.23076923076923078	1.6666666666666667
ENSG00000182591	ENSPTRG00000013844	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000250741	ENSPTRG00000011681	NA	NA	NA	NA	NA	NA	NA	2	1	0	2	1.6666666666666667	0.2
ENSG00000242120	ENSPTRG00000044422	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	0.2	3
ENSG00000091181	ENSPTRG00000014563	NA	NA	NA	NA	NA	NA	NA	2	1	1	0	1.6666666666666667	3
ENSG00000123171	ENSPTRG00000005895	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	3
ENSG00000264424	ENSPTRG00000008769	NA	NA	NA	NA	NA	NA	NA	2	9	4	1	0.2631578947368421	3
ENSG00000215704	ENSPTRG00000049760	NA	NA	NA	NA	NA	NA	NA	0	2	3	1	0.2	2.3333333333333335
ENSG00000142615	ENSPTRG00000034262	NA	NA	NA	NA	NA	NA	NA	2	2	0	2	1	0.2
ENSG00000250312	ENSPTRG00000050801	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000198471	ENSPTRG00000023089	NA	NA	NA	NA	NA	NA	NA	1	0	3	1	3	2.3333333333333335
ENSG00000114739	ENSPTRG00000014760	NA	NA	NA	NA	NA	NA	NA	0	1	0	2	0.3333333333333333	0.2
ENSG00000111319	ENSPTRG00000004571	NA	NA	NA	NA	NA	NA	NA	1	2	1	0	0.6	3
ENSG00000197641	ENSPTRG00000024181	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.3333333333333333	1
ENSG00000186777	ENSPTRG00000040484	NA	NA	NA	NA	NA	NA	NA	5	2	1	0	2.2	3
ENSG00000133020	ENSPTRG00000008768	NA	NA	NA	NA	NA	NA	NA	4	2	1	2	1.8	0.6
ENSG00000036565	ENSPTRG00000020039	NA	NA	NA	NA	NA	NA	NA	2	5	3	0	0.45454545454545453	7
ENSG00000110244	ENSPTRG00000004314	NA	NA	NA	NA	NA	NA	NA	0	1	2	1	0.3333333333333333	1.6666666666666667
ENSG00000165181	ENSPTRG00000021260	NA	NA	NA	NA	NA	NA	NA	4	4	6	2	1	2.6
ENSG00000152611	ENSPTRG00000016791	NA	NA	NA	NA	NA	NA	NA	3	1	1	0	2.3333333333333335	3
ENSG00000103310	ENSPTRG00000007856	NA	NA	NA	NA	NA	NA	NA	4	0	1	2	9	0.6
ENSG00000227124	ENSPTRG00000052629	NA	NA	NA	NA	NA	NA	NA	5	0	2	2	11	1
ENSG00000147571	ENSPTRG00000020304	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000188211	ENSPTRG00000003401	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000175664	ENSPTRG00000005759	NA	NA	NA	NA	NA	NA	NA	2	2	0	1	1	0.3333333333333333
ENSG00000270011	ENSPTRG00000010445	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	1	1.6666666666666667
ENSG00000180089	ENSPTRG00000011493	NA	NA	NA	NA	NA	NA	NA	2	2	0	3	1	0.14285714285714285
ENSG00000170927	ENSPTRG00000018272	NA	NA	NA	NA	NA	NA	NA	12	6	4	5	1.9230769230769231	0.8181818181818182
ENSG00000110245	ENSPTRG00000004315	NA	NA	NA	NA	NA	NA	NA	1	1	0	1	1	0.3333333333333333
ENSG00000188321	ENSPTRG00000010444	NA	NA	NA	NA	NA	NA	NA	10	2	1	0	4.2	3
ENSG00000198355	ENSPTRG00000049333	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.3333333333333333	1
ENSG00000230062	ENSPTRG00000047101	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	3
ENSG00000182010	ENSPTRG00000002536	NA	NA	NA	NA	NA	NA	NA	0	1	3	2	0.3333333333333333	1.4
ENSG00000112818	ENSPTRG00000018239	NA	NA	NA	NA	NA	NA	NA	0	1	4	2	0.3333333333333333	1.8
ENSG00000171209	ENSPTRG00000016126	NA	NA	NA	NA	NA	NA	NA	3	0	1	2	7	0.6
ENSG00000139973	ENSPTRG00000006421	NA	NA	NA	NA	NA	NA	NA	1	2	2	1	0.6	1.6666666666666667
ENSG00000145309	ENSPTRG00000016127	NA	NA	NA	NA	NA	NA	NA	2	0	1	0	5	3
ENSG00000105479	ENSPTRG00000011229	NA	NA	NA	NA	NA	NA	NA	1	2	2	3	0.6	0.7142857142857143
ENSG00000256463	ENSPTRG00000010126	NA	NA	NA	NA	NA	NA	NA	0	1	2	1	0.3333333333333333	1.6666666666666667
ENSG00000205927	ENSPTRG00000051353	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000205929	ENSPTRG00000013862	NA	NA	NA	NA	NA	NA	NA	2	0	0	1	5	0.3333333333333333
ENSG00000075131	ENSPTRG00000007192	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	3
ENSG00000230510	ENSPTRG00000039811	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	3
ENSG00000180532	ENSPTRG00000011566	NA	NA	NA	NA	NA	NA	NA	2	0	0	1	5	0.3333333333333333
ENSG00000138311	ENSPTRG00000002537	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	0.2	3
ENSG00000007541	ENSPTRG00000007545	NA	NA	NA	NA	NA	NA	NA	0	1	6	2	0.3333333333333333	2.6
ENSG00000164049	ENSPTRG00000014883	NA	NA	NA	NA	NA	NA	NA	2	0	2	0	5	5
ENSG00000155890	ENSPTRG00000015465	NA	NA	NA	NA	NA	NA	NA	4	1	2	0	3	5
ENSG00000172236	ENSPTRG00000007584	NA	NA	NA	NA	NA	NA	NA	2	1	1	0	1.6666666666666667	3
ENSG00000132915	ENSPTRG00000017404	NA	NA	NA	NA	NA	NA	NA	3	3	0	2	1	0.2
ENSG00000165480	ENSPTRG00000005693	NA	NA	NA	NA	NA	NA	NA	0	1	4	0	0.3333333333333333	9
ENSG00000145975	ENSPTRG00000051400	NA	NA	NA	NA	NA	NA	NA	1	1	3	0	1	7
ENSG00000091844	ENSPTRG00000029367	NA	NA	NA	NA	NA	NA	NA	1	1	0	1	1	0.3333333333333333
ENSG00000184350	ENSPTRG00000003193	NA	NA	NA	NA	NA	NA	NA	1	0	2	1	3	1.6666666666666667
ENSG00000180336	ENSPTRG00000009281	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000157654	ENSPTRG00000021242	NA	NA	NA	NA	NA	NA	NA	1	1	4	1	1	3
ENSG00000188517	ENSPTRG00000016356	NA	NA	NA	NA	NA	NA	NA	4	3	1	2	1.2857142857142858	0.6
ENSG00000122012	ENSPTRG00000017000	NA	NA	NA	NA	NA	NA	NA	0	2	1	1	0.2	1
ENSG00000154162	ENSPTRG00000016755	NA	NA	NA	NA	NA	NA	NA	0	3	1	2	0.14285714285714285	0.6
ENSG00000130957	ENSPTRG00000021136	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000130816	ENSPTRG00000010461	NA	NA	NA	NA	NA	NA	NA	1	4	0	1	0.3333333333333333	0.3333333333333333
ENSG00000145626	ENSPTRG00000016792	NA	NA	NA	NA	NA	NA	NA	2	3	2	0	0.7142857142857143	5
ENSG00000206072	ENSPTRG00000051042	NA	NA	NA	NA	NA	NA	NA	4	6	7	3	0.6923076923076923	2.142857142857143
ENSG00000129221	ENSPTRG00000008640	NA	NA	NA	NA	NA	NA	NA	0	2	0	2	0.2	0.2
ENSG00000005801	ENSPTRG00000003194	NA	NA	NA	NA	NA	NA	NA	3	5	1	1	0.6363636363636364	1
ENSG00000255346	ENSPTRG00000007222	NA	NA	NA	NA	NA	NA	NA	2	1	1	0	1.6666666666666667	3
ENSG00000125900	ENSPTRG00000013166	NA	NA	NA	NA	NA	NA	NA	2	2	1	2	1	0.6
ENSG00000224389	ENSPTRG00000045611	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	3	1
ENSG00000176029	ENSPTRG00000003338	NA	NA	NA	NA	NA	NA	NA	1	0	3	2	3	1.4
ENSG00000167695	ENSPTRG00000008508	NA	NA	NA	NA	NA	NA	NA	0	1	2	0	0.3333333333333333	5
ENSG00000196277	ENSPTRG00000014576	NA	NA	NA	NA	NA	NA	NA	1	2	3	5	0.6	0.6363636363636364
ENSG00000163701	ENSPTRG00000014602	NA	NA	NA	NA	NA	NA	NA	3	0	0	3	7	0.14285714285714285
ENSG00000104371	ENSPTRG00000020204	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000112599	ENSPTRG00000018168	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000188263	ENSPTRG00000014525	NA	NA	NA	NA	NA	NA	NA	0	1	2	0	0.3333333333333333	5
ENSG00000165409	ENSPTRG00000006595	NA	NA	NA	NA	NA	NA	NA	3	3	2	2	1	1
ENSG00000165816	ENSPTRG00000002959	NA	NA	NA	NA	NA	NA	NA	1	1	2	0	1	5
ENSG00000138892	ENSPTRG00000051788	NA	NA	NA	NA	NA	NA	NA	2	0	3	0	5	7
ENSG00000160584	ENSPTRG00000004317	NA	NA	NA	NA	NA	NA	NA	1	2	1	0	0.6	3
ENSG00000013293	ENSPTRG00000015619	NA	NA	NA	NA	NA	NA	NA	2	5	0	1	0.45454545454545453	0.3333333333333333
ENSG00000176928	ENSPTRG00000040943	NA	NA	NA	NA	NA	NA	NA	0	1	2	0	0.3333333333333333	5
ENSG00000100629	ENSPTRG00000006594	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000103313	ENSPTRG00000007690	NA	NA	NA	NA	NA	NA	NA	3	4	2	8	0.7777777777777778	0.29411764705882354
ENSG00000145700	ENSPTRG00000016993	NA	NA	NA	NA	NA	NA	NA	15	4	5	3	3.4444444444444446	1.5714285714285714
ENSG00000172361	ENSPTRG00000010020	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000185198	ENSPTRG00000010162	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000164828	ENSPTRG00000018833	NA	NA	NA	NA	NA	NA	NA	2	6	3	1	0.38461538461538464	2.3333333333333335
ENSG00000265203	ENSPTRG00000002473	NA	NA	NA	NA	NA	NA	NA	0	2	0	1	0.2	0.3333333333333333
ENSG00000179409	ENSPTRG00000008509	NA	NA	NA	NA	NA	NA	NA	0	5	7	2	0.09090909090909091	3
ENSG00000109255	ENSPTRG00000016074	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000129472	ENSPTRG00000006125	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000169302	ENSPTRG00000017379	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000214654	ENSPTRG00000046674	NA	NA	NA	NA	NA	NA	NA	4	2	1	0	1.8	3
ENSG00000140015	ENSPTRG00000006423	NA	NA	NA	NA	NA	NA	NA	1	3	1	0	0.42857142857142855	3
ENSG00000100427	ENSPTRG00000014527	NA	NA	NA	NA	NA	NA	NA	0	2	2	4	0.2	0.5555555555555556
ENSG00000078795	ENSPTRG00000017276	NA	NA	NA	NA	NA	NA	NA	2	3	1	0	0.7142857142857143	3
ENSG00000188611	ENSPTRG00000002501	NA	NA	NA	NA	NA	NA	NA	4	1	0	3	3	0.14285714285714285
ENSG00000188992	ENSPTRG00000013785	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	1	1.6666666666666667
ENSG00000100038	ENSPTRG00000014122	NA	NA	NA	NA	NA	NA	NA	0	4	2	2	0.1111111111111111	1
ENSG00000183773	ENSPTRG00000014095	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.3333333333333333	1
ENSG00000164508	ENSPTRG00000017789	NA	NA	NA	NA	NA	NA	NA	0	2	0	2	0.2	0.2
ENSG00000149972	ENSPTRG00000004201	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1.6666666666666667	1
ENSG00000239857	ENSPTRG00000040196	NA	NA	NA	NA	NA	NA	NA	0	1	0	2	0.3333333333333333	0.2
ENSG00000188483	ENSPTRG00000044141	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000283654	ENSPTRG00000044020	NA	NA	NA	NA	NA	NA	NA	3	2	3	0	1.4	7
ENSG00000183778	ENSPTRG00000052056	NA	NA	NA	NA	NA	NA	NA	3	2	1	1	1.4	1
ENSG00000091622	ENSPTRG00000008642	NA	NA	NA	NA	NA	NA	NA	2	3	2	2	0.7142857142857143	1
ENSG00000172938	ENSPTRG00000003990	NA	NA	NA	NA	NA	NA	NA	3	0	0	1	7	0.3333333333333333
ENSG00000169856	ENSPTRG00000007090	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000176406	ENSPTRG00000020494	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	1	1.6666666666666667
ENSG00000136918	ENSPTRG00000021360	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000173578	ENSPTRG00000030255	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000165059	ENSPTRG00000021003	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000146047	ENSPTRG00000051324	NA	NA	NA	NA	NA	NA	NA	0	4	0	3	0.1111111111111111	0.14285714285714285
ENSG00000052850	ENSPTRG00000003529	NA	NA	NA	NA	NA	NA	NA	1	1	1	2	1	0.6
ENSG00000099949	ENSPTRG00000014097	NA	NA	NA	NA	NA	NA	NA	0	2	2	2	0.2	1
ENSG00000151322	ENSPTRG00000006249	NA	NA	NA	NA	NA	NA	NA	1	0	1	2	3	0.6
ENSG00000142959	ENSPTRG00000000661	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000014257	ENSPTRG00000015399	NA	NA	NA	NA	NA	NA	NA	3	1	0	3	2.3333333333333335	0.14285714285714285
ENSG00000168843	ENSPTRG00000016559	NA	NA	NA	NA	NA	NA	NA	3	3	0	1	1	0.3333333333333333
ENSG00000184698	ENSPTRG00000003246	NA	NA	NA	NA	NA	NA	NA	3	1	6	1	2.3333333333333335	4.333333333333333
ENSG00000258588	ENSPTRG00000003257	NA	NA	NA	NA	NA	NA	NA	3	2	0	2	1.4	0.2
ENSG00000237452	ENSPTRG00000041781	NA	NA	NA	NA	NA	NA	NA	1	0	2	1	3	1.6666666666666667
ENSG00000243646	ENSPTRG00000013866	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	3
ENSG00000285162	ENSPTRG00000019030	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.3333333333333333	1
ENSG00000152592	ENSPTRG00000016262	NA	NA	NA	NA	NA	NA	NA	2	1	1	2	1.6666666666666667	0.6
ENSG00000121764	ENSPTRG00000000462	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.3333333333333333	1
ENSG00000187918	ENSPTRG00000003250	NA	NA	NA	NA	NA	NA	NA	4	2	4	2	1.8	1.8
ENSG00000181616	ENSPTRG00000003255	NA	NA	NA	NA	NA	NA	NA	5	1	4	1	3.6666666666666665	3
ENSG00000152591	ENSPTRG00000016261	NA	NA	NA	NA	NA	NA	NA	0	2	7	4	0.2	1.6666666666666667
ENSG00000159110	ENSPTRG00000013865	NA	NA	NA	NA	NA	NA	NA	0	1	2	0	0.3333333333333333	5
ENSG00000181023	ENSPTRG00000003260	NA	NA	NA	NA	NA	NA	NA	5	1	1	1	3.6666666666666665	1
ENSG00000181001	ENSPTRG00000003264	NA	NA	NA	NA	NA	NA	NA	1	0	4	1	3	3
ENSG00000180988	ENSPTRG00000003265	NA	NA	NA	NA	NA	NA	NA	3	1	2	1	2.3333333333333335	1.6666666666666667
ENSG00000277932	ENSPTRG00000051850	NA	NA	NA	NA	NA	NA	NA	4	1	1	1	3	1
ENSG00000100078	ENSPTRG00000014263	NA	NA	NA	NA	NA	NA	NA	2	1	2	1	1.6666666666666667	1.6666666666666667
ENSG00000166396	ENSPTRG00000010090	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0.3333333333333333	3
ENSG00000160298	ENSPTRG00000014022	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	0.2	3
ENSG00000145794	ENSPTRG00000017193	NA	NA	NA	NA	NA	NA	NA	2	4	2	3	0.5555555555555556	0.7142857142857143
ENSG00000125968	ENSPTRG00000013357	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000214456	ENSPTRG00000034480	NA	NA	NA	NA	NA	NA	NA	1	0	2	0	3	5
ENSG00000167880	ENSPTRG00000009669	NA	NA	NA	NA	NA	NA	NA	3	3	2	4	1	0.5555555555555556
ENSG00000100479	ENSPTRG00000006319	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000185177	ENSPTRG00000010757	NA	NA	NA	NA	NA	NA	NA	3	0	3	0	7	7
ENSG00000104055	ENSPTRG00000006989	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1
ENSG00000187689	ENSPTRG00000016132	NA	NA	NA	NA	NA	NA	NA	2	2	1	1	1	1
ENSG00000116771	ENSPTRG00000000202	NA	NA	NA	NA	NA	NA	NA	1	2	2	3	0.6	0.7142857142857143
ENSG00000152595	ENSPTRG00000016264	NA	NA	NA	NA	NA	NA	NA	4	0	1	0	9	3
ENSG00000181074	ENSPTRG00000003261	NA	NA	NA	NA	NA	NA	NA	1	0	2	0	3	5
ENSG00000181609	ENSPTRG00000003252	NA	NA	NA	NA	NA	NA	NA	2	0	3	1	5	2.3333333333333335
ENSG00000205409	ENSPTRG00000028728	NA	NA	NA	NA	NA	NA	NA	3	1	7	2	2.3333333333333335	3
ENSG00000176239	ENSPTRG00000003245	NA	NA	NA	NA	NA	NA	NA	5	0	13	4	11	3
ENSG00000180974	ENSPTRG00000003268	NA	NA	NA	NA	NA	NA	NA	1	1	5	2	1	2.2
ENSG00000175520	ENSPTRG00000028729	NA	NA	NA	NA	NA	NA	NA	4	0	2	1	9	1.6666666666666667
ENSG00000167360	ENSPTRG00000003248	NA	NA	NA	NA	NA	NA	NA	0	3	7	3	0.14285714285714285	2.142857142857143
ENSG00000197168	ENSPTRG00000024302	NA	NA	NA	NA	NA	NA	NA	2	1	1	0	1.6666666666666667	3
ENSG00000120262	ENSPTRG00000018715	NA	NA	NA	NA	NA	NA	NA	1	3	3	1	0.42857142857142855	2.3333333333333335
ENSG00000164411	ENSPTRG00000052832	NA	NA	NA	NA	NA	NA	NA	1	0	2	0	3	5
ENSG00000185272	ENSPTRG00000013786	NA	NA	NA	NA	NA	NA	NA	0	2	2	0	0.2	5
ENSG00000138079	ENSPTRG00000011883	NA	NA	NA	NA	NA	NA	NA	1	1	2	2	1	1
ENSG00000086288	ENSPTRG00000019091	NA	NA	NA	NA	NA	NA	NA	0	1	3	4	0.3333333333333333	0.7777777777777778
ENSG00000277758	ENSPTRG00000029896	NA	NA	NA	NA	NA	NA	NA	1	0	0	1	3	0.3333333333333333
ENSG00000178935	ENSPTRG00000023008	NA	NA	NA	NA	NA	NA	NA	2	0	0	1	5	0.3333333333333333
ENSG00000073146	ENSPTRG00000044273	NA	NA	NA	NA	NA	NA	NA	2	3	7	6	0.7142857142857143	1.1538461538461537
ENSG00000177143	ENSPTRG00000029345	NA	NA	NA	NA	NA	NA	NA	2	1	1	0	1.6666666666666667	3
ENSG00000099812	ENSPTRG00000010164	NA	NA	NA	NA	NA	NA	NA	1	3	1	2	0.42857142857142855	0.6
ENSG00000164509	ENSPTRG00000016886	NA	NA	NA	NA	NA	NA	NA	1	2	1	2	0.6	0.6
